5.12,18:30,두산,2:5,SK, 김광현, 정의윤, 최정, 박정권, 최승준, 최정민, 이재원, 김성현, 조동화, 이명기, 박재상, 고메즈, None, None, None, None, None, None, None, None, 장원준, 에반스, 최재훈, 김재환, 김재호, 박건우, 오재원, 민병헌, 허경민, 홍성흔, 정수빈, None, None, None, None, None, None, None, None, None
5.12,18:30,삼성,7:5,LG, 이준형, 정성훈, 최경철, 정상호, 임훈, 서상우, 히메네스, 손주인, 박용택, 오지환, 채은성, 이천웅, 정주현, None, None, None, None, None, None, None, 윤성환, 배영섭, 이지영, 백상원, 최형우, 이승엽, 조동찬, 김재현, 박해민, 구자욱, None, None, None, None, None, None, None, None, None, None
5.12,18:30,넥센,1:8,롯데, 린드블럼, 문규현, 정훈, 오현근, 손아섭, 최준석, 아두치, 손용석, 강민호, 김상호, 김문호, None, None, None, None, None, None, None, None, None, 코엘로, 채태인, 박동원, 서건창, 김민성, 김하성, 박정음, 고종욱, 임병욱, 이택근, 대니돈, None, None, None, None, None, None, None, None, None
5.14,17:00,한화,0:8,KIA, 헥터, 김주형, 김호령, 백용환, 강한울, 김주찬, 윤정우, 필, 오준혁, 윤완주, 나지완, 서동욱, None, None, None, None, None, None, None, None, 송은범, 로사리오, 신성현, 차일목, 김태균, 김경언, 송광민, 양성우, 하주석, 정근우, 이용규, 조인성, None, None, None, None, None, None, None, None
5.14,17:00,kt,6:3,NC, 이태양, 나성범, 김태군, 이종욱, 김종호, 박민우, 손시헌, 이호준, 박석민, 용덕한, 김준완, 조영훈, 테임즈, None, None, None, None, None, None, None, 엄상백, 오정복, 김상현, 마르테, 박기혁, 박경수, 이진영, 하준호, 이대형, 김종민, None, None, None, None, None, None, None, None, None, None
5.14,17:00,롯데,4:10,삼성, 정인욱, 배영섭, 이지영, 백상원, 이영욱, 최형우, 이승엽, 조동찬, 김재현, 구자욱, 박해민, None, None, None, None, None, None, None, None, None, 이성민, 정훈, 오현근, 손아섭, 아두치, 최준석, 이여상, 손용석, 김대륙, 김주현, 강민호, 김상호, 김문호, None, None, None, None, None, None, None
5.14,17:00,두산,12:2,넥센, 박주현, 채태인, 박동원, 김민성, 서건창, 김하성, 허정협, 박정음, 고종욱, 임병욱, 유재신, 이택근, 대니돈, None, None, None, None, None, None, None, 허준혁, 에반스, 김재환, 최주환, 김재호, 박건우, 국해성, 최용제, 류지혁, 민병헌, 허경민, 정수빈, None, None, None, None, None, None, None, None
5.14,17:00,SK,3:12,LG, 코프랜드, 최경철, 정성훈, 정상호, 임훈, 서상우, 황목치승, 히메네스, 손주인, 안익훈, 박용택, 채은성, 정주현, 이병규, 김용의, 오지환, None, None, None, None, 박종훈, 정의윤, 최정, 최승준, 최정민, 이진석, 이대수, 이재원, 김민식, 김성현, 이명기, 박재상, 고메즈, None, None, None, None, None, None, None
5.18,18:30,한화,2:13,삼성, 윤성환, 이흥련, 최형우, 박한이, 이승엽, 조동찬, 김재현, 김태완, 구자욱, 박해민, 성의준, 배영섭, 이지영, 백상원, None, None, None, None, None, None, 김용주, 로사리오, 장민석, 차일목, 김태균, 김경언, 송광민, 양성우, 하주석, 강경학, 정근우, 이용규, 조인성, None, None, None, None, None, None, None
5.18,18:30,KIA,5:15,두산, 장원준, 에반스, 김재환, 양의지, 김재호, 박건우, 오재원, 류지혁, 민병헌, 오재일, 허경민, 정수빈, None, None, None, None, None, None, None, None, 정용운, 김주형, 이범호, 김호령, 강한울, 김주찬, 황대인, 필, 오준혁, 고영우, 이성우, 노수광, 백용환, 나지완, 서동욱, None, None, None, None, None
5.18,18:30,LG,6:2,kt, 정대현, 오정복, 김상현, 마르테, 박기혁, 김민혁, 이해창, 박경수, 이진영, 하준호, 전민수, 이대형, 김종민, None, None, None, None, None, None, None, 이준형, 최경철, 정성훈, 이병규, 임훈, 히메네스, 손주인, 박용택, 채은성, 오지환, 정주현, None, None, None, None, None, None, None, None, None
5.18,18:30,롯데,3:5,SK, 김광현, 정의윤, 최정, 박정권, 최승준, 최정민, 김민식, 김성현, 조동화, 박재상, 고메즈, None, None, None, None, None, None, None, None, None, 린드블럼, 정훈, 손아섭, 아두치, 최준석, 황재균, 이여상, 김대륙, 강민호, 김상호, 김문호, None, None, None, None, None, None, None, None, None
5.18,18:30,NC,6:9,넥센, 코엘로, 채태인, 박동원, 서건창, 김민성, 김하성, 박정음, 허정협, 고종욱, 임병욱, 대니돈, None, None, None, None, None, None, None, None, None, 이재학, 나성범, 이종욱, 지석훈, 김종호, 박민우, 손시헌, 이호준, 박석민, 용덕한, 박광열, 김준완, 테임즈, None, None, None, None, None, None, None
5.20,18:30,kt,2:11,한화, 송은범, 로사리오, 장민석, 차일목, 김태균, 김경언, 송광민, 양성우, 하주석, 강경학, 정근우, 이용규, None, None, None, None, None, None, None, None, 엄상백, 김상현, 유민상, 마르테, 심우준, 박경수, 전민수, 이대형, 김종민, 오정복, 윤요섭, 신현철, 하준호, 김연훈, None, None, None, None, None, None
5.20,18:30,두산,19:5,롯데, 김원중, 정훈, 안중열, 오현근, 손아섭, 아두치, 최준석, 황재균, 이여상, 김주현, 손용석, 김상호, 김문호, None, None, None, None, None, None, None, 허준혁, 에반스, 김재호, 박세혁, 류지혁, 오재일, 조수행, 허경민, 정수빈, 양의지, 김재환, 최주환, 박건우, 오재원, 민병헌, None, None, None, None, None
5.20,18:30,SK,4:5,KIA, 헥터, 이범호, 김호령, 백용환, 강한울, 김주찬, 필, 오준혁, 노수광, 서동욱, None, None, None, None, None, None, None, None, None, None, 박종훈, 정의윤, 최정, 박정권, 최승준, 이진석, 김민식, 이재원, 김성현, 조동화, 박재상, 고메즈, None, None, None, None, None, None, None, None
5.20,18:30,삼성,12:2,NC, 배재환, 나성범, 김태군, 이종욱, 지석훈, 김종호, 박민우, 손시헌, 이호준, 박석민, 박광열, 김준완, 테임즈, None, None, None, None, None, None, None, 정인욱, 이흥련, 최형우, 김재현, 조동찬, 이승엽, 박한이, 김태완, 박해민, 구자욱, 성의준, 배영섭, 이지영, 백상원, 이영욱, None, None, None, None, None
5.20,18:30,넥센,3:4,LG, 코프랜드, 정성훈, 이병규, 정상호, 임훈, 서상우, 히메네스, 손주인, 채은성, 오지환, 정주현, None, None, None, None, None, None, None, None, None, 박주현, 채태인, 박동원, 김민성, 서건창, 김하성, 박정음, 고종욱, 임병욱, 대니돈, None, None, None, None, None, None, None, None, None, None
5.22,14:00,kt,18:7,한화, 이태양, 로사리오, 송주호, 이종환, 장민석, 차일목, 김태균, 송광민, 양성우, 하주석, 정근우, 이용규, 조인성, None, None, None, None, None, None, None, 밴와트, 오정복, 윤요섭, 김상현, 유민상, 마르테, 박기혁, 박경수, 하준호, 전민수, 이대형, 김종민, 김연훈, None, None, None, None, None, None, None
5.22,14:00,두산,4:10,롯데, 박진형, 정훈, 손아섭, 최준석, 황재균, 아두치, 이여상, 강민호, 김상호, 김문호, None, None, None, None, None, None, None, None, None, None, 니퍼트, 에반스, 김재호, 박세혁, 류지혁, 오재일, 허경민, 정수빈, 양의지, 김재환, 최주환, 박건우, 오재원, 민병헌, None, None, None, None, None, None
5.22,14:00,SK,4:7,KIA, 지크, 김주형, 이범호, 김호령, 김민우, 강한울, 김주찬, 필, 고영우, 나지완, 이성우, 서동욱, None, None, None, None, None, None, None, None, 세든, 정의윤, 최정, 박정권, 최승준, 최정민, 이진석, 김민식, 김성현, 조동화, 김재현, 박재상, 고메즈, None, None, None, None, None, None, None
5.22,14:00,삼성,8:9,NC, 스튜어트, 나성범, 김태군, 이종욱, 지석훈, 김종호, 박민우, 손시헌, 이호준, 박석민, 김준완, 김성욱, 테임즈, None, None, None, None, None, None, None, 장원삼, 배영섭, 이지영, 이흥련, 백상원, 최형우, 이승엽, 조동찬, 김재현, 박한이, 김태완, 박해민, 구자욱, None, None, None, None, None, None, None
5.22,17:00,넥센,4:5,LG, 소사, 최경철, 정성훈, 이병규, 임훈, 서상우, 손주인, 김용의, 박용택, 오지환, 정주현, None, None, None, None, None, None, None, None, None, 신재영, 채태인, 박동원, 서건창, 김민성, 김하성, 고종욱, 임병욱, 이택근, 대니돈, None, None, None, None, None, None, None, None, None, None
5.24,18:30,한화,1:2,넥센, 코엘로, 채태인, 박동원, 서건창, 김민성, 김하성, 박정음, 고종욱, 임병욱, 이택근, 대니돈, None, None, None, None, None, None, None, None, None, 로저스, 로사리오, 송주호, 이종환, 김태균, 송광민, 이성열, 양성우, 하주석, 정근우, 이용규, 조인성, None, None, None, None, None, None, None, None
5.24,18:30,KIA,4:2,삼성, 윤성환, 배영섭, 이지영, 백상원, 최형우, 조동찬, 김재현, 이승엽, 박한이, 김태완, 박해민, 구자욱, None, None, None, None, None, None, None, None, 정용운, 김주형, 이범호, 김호령, 김민우, 강한울, 김주찬, 이홍구, 오준혁, 나지완, 이성우, 서동욱, None, None, None, None, None, None, None, None
5.24,18:30,kt,5:8,두산, 보우덴, 에반스, 양의지, 김재환, 김재호, 박건우, 오재원, 민병헌, 오재일, 허경민, None, None, None, None, None, None, None, None, None, None, 정대현, 오정복, 윤요섭, 김상현, 유민상, 마르테, 박기혁, 박경수, 하준호, 전민수, 이대형, 김종민, None, None, None, None, None, None, None, None
5.26,18:30,한화,7:6,넥센, 박주현, 채태인, 박동원, 서건창, 김민성, 김하성, 박정음, 임병욱, 홍성갑, 이택근, 대니돈, None, None, None, None, None, None, None, None, None, 송은범, 로사리오, 송주호, 이종환, 차일목, 김태균, 송광민, 이성열, 양성우, 하주석, 정근우, 이용규, 조인성, None, None, None, None, None, None, None
5.26,18:30,KIA,9:2,삼성, 레온, 이흥련, 최형우, 박한이, 이승엽, 조동찬, 김재현, 김태완, 박해민, 구자욱, 성의준, 배영섭, 이지영, 백상원, None, None, None, None, None, None, 헥터, 김주형, 이범호, 김호령, 김민우, 강한울, 김주찬, 필, 이홍구, 고영우, 이성우, 노수광, 이호신, 나지완, 서동욱, None, None, None, None, None
5.26,18:30,kt,3:6,두산, 허준혁, 에반스, 양의지, 김재환, 김재호, 박건우, 오재원, 민병헌, 오재일, 허경민, None, None, None, None, None, None, None, None, None, None, 정성곤, 오정복, 윤요섭, 김상현, 배병옥, 마르테, 박기혁, 박경수, 심우준, 이진영, 전민수, 이대형, 김연훈, None, None, None, None, None, None, None
5.26,18:30,LG,4:7,롯데, 레일리, 문규현, 정훈, 손아섭, 아두치, 최준석, 황재균, 이여상, 강민호, 김상호, 김문호, None, None, None, None, None, None, None, None, None, 코프랜드, 문선재, 정성훈, 최경철, 이병규, 황목치승, 임훈, 히메네스, 손주인, 유강남, 박용택, 채은성, 오지환, None, None, None, None, None, None, None
5.26,18:30,SK,9:6,NC, 정수민, 이종욱, 지석훈, 손시헌, 박석민, 박광열, 김준완, 김성욱, 테임즈, 나성범, 김태군, 김종호, 박민우, 이호준, None, None, None, None, None, None, 켈리, 정의윤, 최정, 박정권, 최승준, 최정민, 김민식, 김성현, 김재현, 박재상, 고메즈, None, None, None, None, None, None, None, None, None
5.28,17:00,LG,2:3,두산, 니퍼트, 에반스, 양의지, 김재환, 김재호, 오재원, 민병헌, 오재일, 허경민, 정수빈, None, None, None, None, None, None, None, None, None, None, 소사, 문선재, 정성훈, 이병규, 임훈, 히메네스, 손주인, 김용의, 유강남, 박용택, 채은성, 오지환, None, None, None, None, None, None, None, None
5.28,17:00,롯데,6:9,한화, 이태양, 로사리오, 신성현, 송주호, 차일목, 김태균, 이성열, 오선진, 양성우, 하주석, 정근우, 이용규, None, None, None, None, None, None, None, None, 박진형, 문규현, 정훈, 손아섭, 황재균, 최준석, 아두치, 강민호, 김상호, 김문호, None, None, None, None, None, None, None, None, None, None
5.28,17:00,NC,13:5,KIA, 지크, 김주형, 이범호, 김호령, 김민우, 강한울, 김주찬, 필, 이홍구, 고영우, 이성우, 노수광, 이호신, 나지완, 서동욱, None, None, None, None, None, 스튜어트, 이종욱, 지석훈, 손시헌, 박석민, 박광열, 김준완, 조영훈, 김성욱, 테임즈, 나성범, 김태군, 강구성, 박민우, 이호준, None, None, None, None, None
5.28,17:00,삼성,15:1,SK, 문승원, 최정, 박정권, 최정용, 이진석, 김민식, 고메즈, 정의윤, 최승준, 이재원, 김성현, 김재현, 이명기, 박재상, None, None, None, None, None, None, 장원삼, 배영섭, 최선호, 이흥련, 백상원, 최형우, 김정혁, 이승엽, 조동찬, 김재현, 김태완, 박해민, None, None, None, None, None, None, None, None
5.28,17:00,넥센,3:1,kt, 밴와트, 오정복, 윤요섭, 김상현, 유민상, 마르테, 박기혁, 문상철, 이진영, 전민수, 이대형, 김종민, None, None, None, None, None, None, None, None, 신재영, 박동원, 채태인, 서건창, 김민성, 김하성, 박정음, 윤석민, 고종욱, 임병욱, 이택근, 대니돈, None, None, None, None, None, None, None, None
5.1,14:00,kt,2:4,LG, 봉중근, 양석환, 최경철, 이형종, 히메네스, 손주인, 박용택, 채은성, 오지환, 이천웅, None, None, None, None, None, None, None, None, None, None, 정성곤, 오정복, 윤요섭, 김상현, 유한준, 박기혁, 박경수, 이진영, 하준호, 전민수, 이대형, 김종민, 김연훈, None, None, None, None, None, None, None
5.1,14:00,NC,5:2,롯데, 레일리, 정훈, 안중열, 손아섭, 황진수, 아두치, 최준석, 박종윤, 손용석, 강민호, 김상호, 김문호, None, None, None, None, None, None, None, None, 이민호, 나성범, 김태군, 이종욱, 지석훈, 손시헌, 이호준, 박석민, 김준완, 테임즈, None, None, None, None, None, None, None, None, None, None
5.1,14:00,SK,1:11,넥센, 박주현, 채태인, 박동원, 서건창, 김민성, 김하성, 박정음, 고종욱, 유재신, 김재현, 이택근, 대니돈, None, None, None, None, None, None, None, None, 켈리, 최정, 박정권, 최정민, 김민식, 정의윤, 최승준, 이재원, 김성현, 김강민, 김재현, 조동화, 이명기, 박재상, None, None, None, None, None, None
5.1,14:00,삼성,8:9,한화, 마에스트리, 로사리오, 허도환, 차일목, 김태균, 김경언, 송광민, 하주석, 최윤석, 정근우, 이용규, 최진행, None, None, None, None, None, None, None, None, 웹스터, 배영섭, 이지영, 발디리스, 백상원, 최형우, 조동찬, 김재현, 이승엽, 박해민, 구자욱, None, None, None, None, None, None, None, None, None
5.1,17:00,두산,4:1,KIA, 양현종, 김주형, 이범호, 김호령, 김주찬, 필, 이홍구, 윤완주, 나지완, 이성우, 노수광, 서동욱, None, None, None, None, None, None, None, None, 니퍼트, 최재훈, 김재환, 김재호, 박건우, 오재원, 민병헌, 오재일, 조수행, 허경민, 홍성흔, 정수빈, None, None, None, None, None, None, None, None
5.3,18:30,한화,7:2,SK, 박종훈, 최정, 박정권, 최정민, 이대수, 김민식, 정의윤, 최승준, 이재원, 김성현, 김강민, 조동화, 이명기, 박재상, None, None, None, None, None, None, 송은범, 로사리오, 송주호, 허도환, 김태균, 이성열, 송광민, 하주석, 정근우, 이용규, 최진행, None, None, None, None, None, None, None, None, None
5.3,18:30,롯데,2:3,KIA, 헥터, 김주형, 이범호, 김호령, 강한울, 김주찬, 필, 이홍구, 나지완, 이성우, 노수광, 서동욱, None, None, None, None, None, None, None, None, 박세웅, 문규현, 정훈, 손아섭, 황진수, 아두치, 최준석, 손용석, 박종윤, 강민호, 김상호, 김문호, None, None, None, None, None, None, None, None
5.3,18:30,넥센,5:0,삼성, 장필준, 배영섭, 이지영, 발디리스, 백상원, 이영욱, 최형우, 김재현, 이승엽, 박해민, 구자욱, None, None, None, None, None, None, None, None, None, 양훈, 채태인, 박동원, 서건창, 김민성, 김하성, 고종욱, 임병욱, 홍성갑, 이택근, 대니돈, None, None, None, None, None, None, None, None, None
5.5,14:00,한화,6:19,SK, 세든, 최정, 박정권, 최정민, 이대수, 김민식, 조성모, 정의윤, 최승준, 이재원, 김성현, 김강민, 조동화, 이명기, 박재상, None, None, None, None, None, 안영명, 로사리오, 신성현, 차일목, 김태균, 김경언, 하주석, 최윤석, 김원석, 이용규, 허도환, 송주호, 송광민, 김태완, 정근우, 최진행, None, None, None, None
5.5,14:00,롯데,1:17,KIA, 지크, 김주형, 김호령, 강한울, 김주찬, 윤정우, 필, 오준혁, 윤완주, 이성우, 나지완, 노수광, 서동욱, None, None, None, None, None, None, None, 이성민, 문규현, 안중열, 아두치, 최준석, 김지수, 김대륙, 김민하, 강민호, 김상호, 정훈, 손아섭, 황진수, 손용석, 김문호, None, None, None, None, None
5.5,14:00,NC,15:2,kt, 정대현, 김상현, 유한준, 김민혁, 박기혁, 문상철, 박경수, 심우준, 이진영, 이대형, 오정복, 이해창, 신현철, 김연훈, None, None, None, None, None, None, 이재학, 이종욱, 지석훈, 손시헌, 용덕한, 도태훈, 김준완, 조영훈, 김성욱, 테임즈, 나성범, 김태군, 김종호, 박민우, 이호준, None, None, None, None, None
5.5,14:00,두산,7:8,LG, 소사, 정성훈, 최경철, 정상호, 이병규, 서상우, 히메네스, 손주인, 안익훈, 박용택, 채은성, 오지환, 이천웅, None, None, None, None, None, None, None, 보우덴, 김재환, 양의지, 김재호, 박건우, 오재원, 민병헌, 조수행, 허경민, 정수빈, 홍성흔, None, None, None, None, None, None, None, None, None
5.5,14:00,넥센,2:5,삼성, 장원삼, 배영섭, 이흥련, 백상원, 최형우, 이승엽, 조동찬, 김재현, 박해민, 구자욱, None, None, None, None, None, None, None, None, None, None, 신재영, 채태인, 서건창, 김민성, 김하성, 허정협, 고종욱, 유재신, 김재현, 이택근, None, None, None, None, None, None, None, None, None, None
5.7,17:00,한화,10:17,kt, 정성곤, 오정복, 김상현, 마르테, 박기혁, 문상철, 박경수, 심우준, 이진영, 전민수, 이대형, 김종민, 김연훈, None, None, None, None, None, None, None, 마에스트리, 로사리오, 허도환, 차일목, 김태균, 김경언, 송광민, 최윤석, 정근우, 김원석, 이용규, 최진행, None, None, None, None, None, None, None, None
5.7,17:00,KIA,3:4,넥센, 박주현, 박동원, 채태인, 서건창, 김민성, 김하성, 허정협, 고종욱, 유재신, 이택근, None, None, None, None, None, None, None, None, None, None, 양현종, 김주형, 이범호, 김호령, 강한울, 김주찬, 필, 이홍구, 오준혁, 나지완, 이성우, 서동욱, None, None, None, None, None, None, None, None
5.7,17:00,LG,1:4,NC, 이태양, 나성범, 김태군, 이종욱, 박민우, 손시헌, 이호준, 박석민, 김준완, 테임즈, None, None, None, None, None, None, None, None, None, None, 류제국, 정성훈, 이병규, 정상호, 서상우, 이형종, 손주인, 히메네스, 안익훈, 박용택, 오지환, 채은성, 이천웅, None, None, None, None, None, None, None
5.7,17:00,롯데,5:0,두산, 니퍼트, 에반스, 김재환, 양의지, 김재호, 박건우, 오재원, 민병헌, 허경민, 홍성흔, 정수빈, None, None, None, None, None, None, None, None, None, 레일리, 문규현, 정훈, 손아섭, 아두치, 최준석, 손용석, 김민하, 강민호, 김상호, 김문호, None, None, None, None, None, None, None, None, None
5.7,17:00,SK,6:3,삼성, 웹스터, 배영섭, 이지영, 백상원, 최형우, 이승엽, 조동찬, 김재현, 김태완, 구자욱, 박해민, None, None, None, None, None, None, None, None, None, 켈리, 정의윤, 박정권, 최정, 최정민, 이재원, 김성현, 조동화, 김강민, 이명기, None, None, None, None, None, None, None, None, None, None
5.11,18:30,kt,3:8,KIA, 지크, 이범호, 김호령, 백용환, 강한울, 김주찬, 필, 오준혁, 나지완, 이성우, 서동욱, None, None, None, None, None, None, None, None, None, 밴와트, 오정복, 김상현, 마르테, 박기혁, 김민혁, 박경수, 이진영, 전민수, 이대형, 김종민, 김연훈, None, None, None, None, None, None, None, None
5.11,18:30,NC,5:6,한화, 이태양, 로사리오, 장민석, 김태균, 김경언, 송광민, 하주석, 최윤석, 정근우, 이용규, 조인성, None, None, None, None, None, None, None, None, None, 스튜어트, 나성범, 김태군, 이종욱, 지석훈, 박민우, 손시헌, 박석민, 이호준, 용덕한, 김준완, 테임즈, None, None, None, None, None, None, None, None
5.11,18:30,두산,7:3,SK, 세든, 최정, 박정권, 최정민, 이진석, 이대수, 김민식, 고메즈, 정의윤, 최승준, 이재원, 김성현, 조동화, 박재상, None, None, None, None, None, None, 보우덴, 에반스, 양의지, 김재환, 김재호, 박건우, 오재원, 민병헌, 허경민, 정수빈, None, None, None, None, None, None, None, None, None, None
5.11,18:30,삼성,2:16,LG, 소사, 정성훈, 최경철, 서상우, 히메네스, 손주인, 안익훈, 박용택, 채은성, 정주현, 이병규, 이형종, 오지환, 이천웅, None, None, None, None, None, None, 장원삼, 최선호, 이흥련, 최형우, 이승엽, 조동찬, 김재현, 김태완, 박해민, 구자욱, 성의준, 배영섭, 백상원, 이영욱, None, None, None, None, None, None
5.11,18:30,넥센,16:2,롯데, 송승준, 문규현, 정훈, 안중열, 손아섭, 황진수, 최준석, 김지수, 손용석, 김대륙, 김민하, 김상호, 김문호, None, None, None, None, None, None, None, 신재영, 김하성, 허정협, 박정음, 고종욱, 임병욱, 김재현, 이택근, 대니돈, 김지수, 채태인, 박동원, 서건창, 김민성, 유재신, None, None, None, None, None
5.13,18:30,한화,2:4,KIA, 양현종, 김주형, 이범호, 김호령, 백용환, 강한울, 김주찬, 필, 오준혁, 나지완, 이성우, 서동욱, None, None, None, None, None, None, None, None, 로저스, 로사리오, 신성현, 장민석, 김태균, 김경언, 송광민, 오선진, 양성우, 하주석, 이용규, 조인성, None, None, None, None, None, None, None, None
5.13,18:30,kt,5:4,NC, 이재학, 나성범, 김태군, 이종욱, 지석훈, 김종호, 박민우, 이호준, 박석민, 김준완, 조영훈, 테임즈, None, None, None, None, None, None, None, None, 마리몬, 오정복, 김상현, 마르테, 박기혁, 김민혁, 박경수, 이진영, 하준호, 이대형, 김종민, None, None, None, None, None, None, None, None, None
5.13,18:30,롯데,14:8,삼성, 웹스터, 이흥련, 최형우, 이승엽, 조동찬, 김재현, 김태완, 박해민, 구자욱, 성의준, 배영섭, 이지영, 백상원, 이영욱, None, None, None, None, None, None, 레일리, 문규현, 정훈, 오현근, 손아섭, 아두치, 최준석, 손용석, 김민하, 김대륙, 강민호, 김상호, 김문호, None, None, None, None, None, None, None
5.13,18:30,두산,8:4,넥센, 피어밴드, 채태인, 박동원, 서건창, 김민성, 김하성, 허정협, 고종욱, 임병욱, 이택근, 대니돈, None, None, None, None, None, None, None, None, None, 니퍼트, 에반스, 김재환, 양의지, 김재호, 최주환, 박건우, 오재원, 최용제, 서예일, 민병헌, 허경민, None, None, None, None, None, None, None, None
5.13,18:30,SK,1:2,LG, 류제국, 정성훈, 이병규, 정상호, 임훈, 히메네스, 손주인, 안익훈, 박용택, 오지환, 이천웅, None, None, None, None, None, None, None, None, None, 켈리, 정의윤, 최정, 박정권, 최승준, 최정민, 이대수, 이재원, 김성현, 조동화, 이명기, 고메즈, None, None, None, None, None, None, None, None
5.15,14:00,한화,7:8,KIA, 최영필, 이범호, 김호령, 백용환, 강한울, 김주찬, 필, 오준혁, 고영우, 나지완, 서동욱, None, None, None, None, None, None, None, None, None, 심수창, 로사리오, 신성현, 장민석, 차일목, 김태균, 김경언, 송광민, 양성우, 하주석, 정근우, 이용규, 조인성, None, None, None, None, None, None, None
5.15,14:00,kt,2:2,NC, 이민호, 이종욱, 지석훈, 손시헌, 박석민, 용덕한, 김준완, 조영훈, 김성욱, 테임즈, 나성범, 김태군, 김종호, 박민우, 이호준, None, None, None, None, None, 주권, 오정복, 김상현, 마르테, 박기혁, 박경수, 이진영, 하준호, 전민수, 이대형, 김종민, 김연훈, None, None, None, None, None, None, None, None
5.15,14:00,두산,5:3,넥센, 양훈, 채태인, 박동원, 서건창, 김민성, 김하성, 박정음, 허정협, 고종욱, 이택근, 대니돈, None, None, None, None, None, None, None, None, None, 유희관, 에반스, 김재환, 양의지, 최주환, 박건우, 오재원, 서예일, 민병헌, 허경민, 정수빈, None, None, None, None, None, None, None, None, None
5.15,17:00,롯데,8:3,삼성, 김기태, 배영섭, 이지영, 이흥련, 백상원, 최형우, 박한이, 이승엽, 조동찬, 김재현, 김태완, 구자욱, None, None, None, None, None, None, None, None, 박세웅, 손아섭, 아두치, 최준석, 이여상, 손용석, 김대륙, 강민호, 김상호, 김문호, None, None, None, None, None, None, None, None, None, None
5.17,18:30,한화,4:5,삼성, 장원삼, 이흥련, 최형우, 박한이, 이승엽, 조동찬, 김재현, 김태완, 구자욱, 박해민, 배영섭, 이지영, 백상원, 이영욱, None, None, None, None, None, None, 이태양, 로사리오, 장민석, 김태균, 김경언, 송광민, 양성우, 하주석, 정근우, 김원석, 이용규, 조인성, None, None, None, None, None, None, None, None
5.17,18:30,KIA,3:4,두산, 보우덴, 에반스, 김재환, 양의지, 최주환, 김재호, 오재원, 국해성, 민병헌, 허경민, 정수빈, None, None, None, None, None, None, None, None, None, 지크, 김주형, 이범호, 김호령, 백용환, 강한울, 김주찬, 황대인, 필, 오준혁, 나지완, 서동욱, None, None, None, None, None, None, None, None
5.17,18:30,LG,9:7,kt, 밴와트, 오정복, 김상현, 박기혁, 마르테, 신현철, 박경수, 이진영, 하준호, 전민수, 이대형, 김종민, None, None, None, None, None, None, None, None, 소사, 정성훈, 최경철, 이병규, 정상호, 임훈, 히메네스, 손주인, 김용의, 박용택, 오지환, None, None, None, None, None, None, None, None, None
5.17,18:30,롯데,3:7,SK, 세든, 정의윤, 최정, 박정권, 최정민, 이진석, 김민식, 김성현, 조동화, 박재상, 고메즈, None, None, None, None, None, None, None, None, None, 송승준, 정훈, 손아섭, 아두치, 최준석, 이여상, 손용석, 김대륙, 김주현, 강민호, 김상호, 김문호, None, None, None, None, None, None, None, None
5.17,18:30,NC,3:5,넥센, 신재영, 김지수, 채태인, 박동원, 서건창, 김민성, 김하성, 고종욱, 임병욱, 이택근, 대니돈, None, None, None, None, None, None, None, None, None, 스튜어트, 나성범, 김태군, 이종욱, 김종호, 박민우, 손시헌, 이호준, 박석민, 용덕한, 김준완, 테임즈, None, None, None, None, None, None, None, None
5.19,18:30,한화,9:6,삼성, 웹스터, 배영섭, 이지영, 백상원, 이영욱, 최형우, 박한이, 이승엽, 조동찬, 김재현, 구자욱, 박해민, None, None, None, None, None, None, None, None, 로저스, 로사리오, 장민석, 김태균, 송광민, 양성우, 하주석, 정근우, 이용규, 조인성, None, None, None, None, None, None, None, None, None, None
5.19,18:30,KIA,3:8,두산, 진야곱, 에반스, 양의지, 김재환, 김재호, 박건우, 오재원, 류지혁, 민병헌, 오재일, 조수행, 허경민, None, None, None, None, None, None, None, None, 양현종, 김주형, 이범호, 김호령, 백용환, 강한울, 김주찬, 황대인, 필, 오준혁, 고영우, 나지완, 서동욱, None, None, None, None, None, None, None
5.19,18:30,LG,4:0,kt, 마리몬, 오정복, 김상현, 김민혁, 마르테, 박기혁, 이해창, 박경수, 이진영, 전민수, 이대형, 김종민, 김연훈, None, None, None, None, None, None, None, 류제국, 정성훈, 이병규, 정상호, 임훈, 황목치승, 서상우, 손주인, 히메네스, 박용택, 채은성, 오지환, 정주현, None, None, None, None, None, None, None
5.19,18:30,롯데,4:3,SK, 켈리, 최정, 박정권, 최정민, 이진석, 김민식, 이현석, 고메즈, 정의윤, 최승준, 이재원, 김성현, 조동화, 박재상, None, None, None, None, None, None, 레일리, 정훈, 오현근, 손아섭, 아두치, 최준석, 황재균, 김대륙, 강민호, 김상호, 김문호, None, None, None, None, None, None, None, None, None
5.19,18:30,NC,6:2,넥센, 피어밴드, 김지수, 채태인, 박동원, 서건창, 김민성, 김하성, 박정음, 고종욱, 임병욱, 대니돈, None, None, None, None, None, None, None, None, None, 정수민, 나성범, 김태군, 이종욱, 박민우, 손시헌, 이호준, 박석민, 김준완, 테임즈, None, None, None, None, None, None, None, None, None, None
